id,name
2558,Tag <0x5004A400 0x400>
2559,"SSIF ch2 (Cortex-M33, Secure)"
2560,Tag <0x5004A800 0x400>
2561,"SSIF ch3 (Cortex-M33, Secure)"
2562,Tag <0x5004CC00 0x400>
2563,"IrDA (SCI) (Cortex-M33, Secure)"
2564,Tag <0x5004D000 0x400>
2565,"SCI ch0 (Cortex-M33, Secure)"
2566,<0x5004CC00 0x400>
2567,<0x5004D000 0x400>
2568,<0x5004D400 0x400>
2569,"SCI ch1 (Cortex-M33, Secure)"
2570,<0x50050000 0x8000>
2571,"CANFD (Cortex-M33, Secure)"
2572,<0x50059000 0x400>
2573,"ADC (Cortex-M33, Secure)"
2574,<0x50059400 0x400>
2575,"TSU (Cortex-M33, Secure)"
2576,<0x50060000 0x10000>
2577,"SPI Multi I/O (Reg) (Cortex-M33, Secure)"
2578,<0x50070000 0x10000>
2579,"SPI Multi I/O (Write Buf) (Cortex-M33, Secure)"
2580,<0x50830000 0x10000>
2581,"CRU (Cortex-M33, Secure)"
2582,<0x50840000 0x10000>
2583,"ISU (Cortex-M33, Secure)"
2584,<0x50850000 0x10000>
2585,"DSI (PHY) (Cortex-M33, Secure)"
2586,<0x50860000 0x10000>
2587,"DSI (Controller) (Cortex-M33, Secure)"
2588,<0x50870000 0x10000>
2589,"VSPD (Cortex-M33, Secure)"
2590,<0x50880000 0x10000>
2591,"FCPVD (Cortex-M33, Secure)"
2592,<0x50890000 0x10000>
2593,"DU (Cortex-M33, Secure)"
2594,<0x50C00000 0x1000000>
2595,"CST (CoreSight) (Cortex-M33, Secure)"
2596,<0x51040000 0x10000>
2597,"TZC (SRAM ACPU) (Cortex-M33, Secure)"
2598,<0x51050000 0x10000>
2599,"TZC (SRAM MCPU) (Cortex-M33, Secure)"
2600,<0x51060000 0x10000>
2601,"TZC (SPI Multi I/O) (Cortex-M33, Secure)"
2602,<0x51070000 0x10000>
2603,"TZC (DDR) (Cortex-M33, Secure)"
2604,<0x51080000 0x10000>
2605,"SRAM ACPU (Reg) (Cortex-M33, Secure)"
2606,<0x51090000 0x10000>
2607,"SRAM MCPU (Reg) (Cortex-M33, Secure)"
2608,<0x51400000 0x10000>
2609,"DDR (PHY) (Cortex-M33, Secure)"
2610,<0x51410000 0x10000>
2611,"DDR (Control Reg) (Cortex-M33, Secure)"
2612,<0x51840000 0x10000>
2613,"Mali-G31 (Cortex-M33, Secure)"
2614,<0x51860000 0x10000>
2615,"OTP (Cortex-M33, Secure)"
2616,<0x51C00000 0x10000>
2617,"SD ch0 (Cortex-M33, Secure)"
2618,<0x51C10000 0x10000>
2619,"SD ch1 (Cortex-M33, Secure)"
2620,<0x51C20000 0x10000>
2621,"Ether ch0 (Cortex-M33, Secure)"
2622,<0x51C30000 0x10000>
2623,"Ether ch1 (Cortex-M33, Secure)"
2624,<0x51C40000 0x10000>
2625,"USBPHY Control (Cortex-M33, Secure)"
2626,<0x51C50000 0x10000>
2627,"USB ch0 (OTG-Host) (Cortex-M33, Secure)"
2628,<0x51C60000 0x10000>
2629,"USB ch0 (OTG-Func) (Cortex-M33, Secure)"
2630,<0x51C70000 0x10000>
2631,"USB ch1 Host (Cortex-M33, Secure)"
2632,Peripheral ID 0 TZC
2633,Peripheral ID 1 TZC
2634,0xB4
2635,Peripheral ID 2 TZC
2636,0x2B
2637,Component ID 0 TZC
2638,0x0D
2639,Component ID 1 TZC
2640,Component ID 2 TZC
2641,0x05
2642,Component ID 3 TZC
2643,0xB1
2644,<0x11070FE0 0x4>
2645,<0x11070FE4 0x4>
2646,<0x11070FE8 0x4>
2647,<0x11070FF0 0x4>
2648,<0x11070FF4 0x4>
2649,<0x11070FF8 0x4>
2650,<0x11070FFC 0x4>
2651,<0x11060FE0 0x4>
2652,<0x11060FE4 0x4>
2653,<0x11060FE8 0x4>
2654,<0x11060FF0 0x4>
2655,<0x11060FF4 0x4>
2656,<0x11060FF8 0x4>
2657,<0x11060FFC 0x4>
2658,program
2659,flexnvm
2660,sysbus 0x10000000
2661,flexram
2662,sysbus 0x14000000
2663,0x00000800
2664,sysbus 0x1C000000
2665,sram_u
2666,sysbus 0x20000000
2667,0x5800
2668,sysbus 0xE000E000
2669,sysbus 0xE0001000
2670,sysbus 0x4002C000
2671,sysbus 0x4002D000
2672,sysbus 0x4006A000
2673,sysbus 0x4006B000
2674,can0_mcr
2675,sysbus 0x40024000
2676,lpit
2677,sysbus 0x40037000
2678,5000
2679,lptmr
2680,80000000
2681,portGPIO
2682,portA
2683,GPIOPort.NXPGPIOPort
2684,portGPIO@0
2685,portB
2686,portGPIO@1
2687,portC
2688,portGPIO@2
2689,portD
2690,portGPIO@3
2691,portE
2692,portGPIO@4
2693,0x400FF100
2694,debugArea
2695,smallRom
2696,sysbus 0x1000
2697,0xF000
2698,sysbus 0x70001000
2699,66000000
2700,rv32imaf_zicsr_zifencei
2701,PrivilegedArchitecture.Priv1_10
2702,sysbus 0x44000000
2703,"cpu@[3, 7]"
2704,gpioInputs
2705,sysbus 0x70002000
2706,plic@29
2707,gpioOutputs
2708,sysbus 0x70005000
2709,plic@30
2710,plic@31
2711,IRQControllers.NVIC @ sysbus 0xE000E000
2712,factory_flash
2713,option_setting_flash
2714,sysbus 0x40006000
2715,sysbus 0x4001E03C
2716,"""request.Value = 0xFF"""
2717,sysbus 0x40169000
2718,0xa00
2719,-> icu@[0x0C0-0x118]
2720,sysbus 0x400E8000
2721,-> icu@0x040
2722,-> icu@0x041
2723,-> icu@0x042
2724,sysbus 0x400E8100
2725,-> icu@0x043
2726,-> icu@0x044
2727,-> icu@0x045
2728,Timers.RenesasRA_AGT
2729,0x400E8200
2730,icu@0x046
2731,icu@0x047
2732,icu@0x048
2733,agt3
2734,0x400E8300
2735,icu@0x049
2736,icu@0x04A
2737,icu@0x04B
2738,agt4
2739,0x400E8400
2740,icu@0x04C
2741,icu@0x04D
2742,icu@0x04E
2743,sysbus 0x400E8500
2744,icu@0x04F
2745,icu@0x050
2746,icu@0x051
2747,SCI.RenesasRA6M5_SCI
2748,sysbus 0x40118000
2749,icu@0x180
2750,icu@0x181
2751,icu@0x182
2752,sysbus 0x40118100
2753,icu@0x186
2754,icu@0x187
2755,icu@0x188
2756,sysbus 0x40118200
2757,icu@0x18C
2758,icu@0x18D
2759,icu@0x18E
2760,sci3
2761,sysbus 0x40118300
2762,icu@0x192
2763,icu@0x193
2764,icu@0x194
2765,sci4
2766,sysbus 0x40118400
2767,icu@0x198
2768,icu@0x199
2769,icu@0x19A
2770,sci5
2771,sysbus 0x40118500
2772,icu@0x19E
2773,icu@0x19F
2774,icu@0x1A0
2775,sci6
2776,sysbus 0x40118600
2777,icu@0x1A4
2778,icu@0x1A5
2779,icu@0x1A6
2780,sci7
2781,@ sysbus 0x40118700
2782,icu@0x1AA
2783,icu@0x1AB
2784,icu@0x1AC
2785,sci8
2786,@ sysbus 0x40118800
2787,icu@0x1B0
2788,icu@0x1B1
2789,icu@0x1B2
2790,@ sysbus 0x40118900
2791,icu@0x1B6
2792,icu@0x1B7
2793,icu@0x1B8
2794,@ sysbus 0x40080D00
2795,sysbus 0x40080D00
2796,GPIOPort.RenesasRA_GPIOMisc
2797,sysbus 0x40080000
2798,0x40080800
2799,GPIOPort.RenesasRA6_GPIO
2800,sysbus 0x40080020
2801,0x40080840
2802,0x40080060
2803,"Bus.BusMultiRegistration { address: 0x400808C0; size: 0x40; region: ""pinConfiguration"" }"
2804,0x40080080
2805,"Bus.BusMultiRegistration { address: 0x40080900; size: 0x40; region: ""pinConfiguration"" }"
2806,port6: GPIOPort.RenesasRA6_GPIO
2807,0x400800C0
2808,0x40080980
2809,port7: GPIOPort.RenesasRA6_GPIO
2810,0x400800E0
2811,0x400809C0
2812,0x7
2813,0x40080120
2814,0x40080A40
2815,0x40080140
2816,0x40080A80
2817,0xA
2818,icu@0x073
2819,icu@0x074
2820,icu@0x075
2821,icu@0x076
2822,icu@0x078
2823,icu@0x079
2824,icu@0x07A
2825,icu@0x07B
2826,iic2
2827,icu@0x07D
2828,icu@0x07E
2829,icu@0x07F
2830,icu@0x080
2831,Renesas Memory Protection Unit
2832,"<0x40000000,0x40000673>"
2833,TrustZone Filter
2834,"<0x40000e00,0x40000e07>"
2835,"<0x40002000,0x400020db>"
2836,"<0x40003000,0x40004a73>"
2837,"<0x40005000,0x40005037>"
2838,"<0x40005200,0x40005247>"
2839,"<0x40005400,0x40005427>"
2840,CACHE
2841,"<0x40007000,0x4000720b>"
2842,CPU System Security Control Unit
2843,"<0x40008000,0x400081b7>"
2844,Debug Function
2845,"<0x4001b000,0x4001b017>"
2846,SYSTEM/FLASH
2847,"<0x4001c100,0x4001c143>"
2848,System Control
2849,"<0x4001e000,0x4001e62b>"
2850,Control Register
2851,"<0x40080800,0x40080d37>"
2852,"<0x40082000,0x40082087>"
2853,"<0x40083000,0x400830ab>"
2854,"<0x40083200,0x40083207>"
2855,"<0x40083400,0x4008340b>"
2856,"<0x40083600,0x4008360f>"
2857,"<0x40084000,0x40084023>"
2858,"<0x4008a000,0x4008a307>"
2859,"<0x40090000,0x4009040b>"
2860,"<0x40092000,0x400921e7>"
2861,SDHI0
2862,"<0x4009d000,0x4009d037>"
2863,"<0x400a6000,0x400a6087>"
2864,OSPI
2865,"<0x400ac000,0x400ac047>"
2866,"<0x400b0000,0x400c4097>"
2867,CANFD
2868,"<0x400d0000,0x400d0027>"
2869,"<0x400e0000,0x400e004b>"
2870,PSCU
2871,"<0x400f3000,0x400f3003>"
2872,"<0x40108000,0x4010800f>"
2873,"<0x40109000,0x40109007>"
2874,"<0x40111000,0x40111173>"
2875,USBHS
2876,"<0x40114000,0x401140df>"
2877,EDMAC0
2878,"<0x40114100,0x4011420b>"
2879,ETHERC0
2880,"<0x4011a000,0x4011a02f>"
2881,"<0x4012f000,0x4012f017>"
2882,ECCAFL0
2883,"<0x4012f200,0x4012f217>"
2884,ECCMB
2885,"<0x40170000,0x401700f3>"
2886,"<0x40170200,0x401702e3>"
2887,ADC121
2888,"<0x40171000,0x401720c3>"
2889,"<0x407fb000,0x407fb183>"
2890,TSD
2891,"<0x407fc000,0x407fc043>"
2892,FLAD
2893,"<0x407fe000,0x407fe0eb>"
2894,FACI
2895,"<0x64000000,0x6400080b>"
2896,rv32imc
2897,sysbus 0xE0002000
2898,cpu@3
2899,cpu@4
2900,cpu@5
2901,@ sysbus 0x0
2902,@ sysbus 0x1000000
2903,@ sysbus
2904,rv32imc_zicsr
2905,@ sysbus 0x2000004
2906,"Tag <0x2000000 0x4> ""SPI_FLASH_CONTROLLER_CONFIG_REGISTER"""
2907,"Tag <0x3000000 0x100> ""GPIO"""
2908,0xE0
2909,61440000
2910,m4mem
2911,Memory.MappedMemory @ sysbus 0x0;
2912,Memory.MappedMemory @ sysbus 0x20000000;
2913,intrCtrl
2914,IRQControllers.EOSS3_IntrCtrl @ sysbus 0x40004800;
2915,Bus.BusMultiRegistration @ sysbus 0x40005100;
2916,Bus.BusMultiRegistration @ sysbus 0x40004C00;
2917,SoftwareIrq2
2918,SoftwareIrq1
2919,FFE0MessageIrq
2920,FabricIrq
2921,GPIOIrq
2922,SRAMIrq
2923,UARTIrq
2924,TimerIrq
2925,WatchdogIrq
2926,WatchdogResetIrq
2927,BusTimeoutIrq
2928,FPUIrq
2929,PacketFIFOIrq
2930,ReservedI2SIrq
2931,ReservedAudioIrq
2932,SPIMasterIrq
2933,ConfigDMAIrq
2934,PMUTimerIrq
2935,ADCIrq
2936,RTCIrq
2937,ResetIrq
2938,FFE0Irq
2939,WatchdogFFEIrq
2940,ApBootIrq
2941,LDO30Irq
2942,LDO50Irq
2943,ReservedSRAMIrq
2944,LPSDIrq
2945,DMicIrq
2946,"[0, 1, 3-29]"
2947,sysbus 0x40005A00
2948,@ sysbus 0x40007000
2949,@ 0
2950,dmaSpi
2951,@ sysbus 0x40007400
2952,packetFifo
2953,@ sysbus 0x40002000
2954,systemDma
2955,@ sysbus 0x4000C000
2956,systemDmaBridge
2957,@ sysbus 0x4000D000
2958,systemDmaSram
2959,@ sysbus 0x4000F000
2960,ffe
2961,@ sysbus 0x4004A000
2962,i2cMaster0
2963,ffe 0
2964,i2cMaster1
2965,ffe 1
2966,voice
2967,@ sysbus 0x40015000
2968,powerMgmt
2969,@ sysbus 0x40004400
2970,Sound.EOSS3_Voice
2971,sysbus 0x40015000
2972,Python.PythonPeripheral
2973,"<0x40004000, 0x400043FF>"
2974,Clock (CRU)
2975,"<0x40000000, 0x400000FF>"
2976,M4_Regs
2977,"<0x40002000, 0x40003FFF>"
2978,Packet FIFO Bank
2979,"<0x40004C00, 0x40004FFF>"
2980,IO_Mux
2981,"<0x40005000, 0x400053FF>"
2982,Misc
2983,"<0x40005A00, 0x40005BFF>"
2984,JTM
2985,"<0x40006000, 0x40006FFF>"
2986,A1_Regs
2987,"<0x40008000, 0x400083FF>"
2988,eFuse
2989,"<0x4000B000, 0x4000BFFF>"
2990,I2S_Slave
2991,"<0x4000C000, 0x4000CFFF>"
2992,SDMA
2993,"<0x4000D000, 0x4000DFFF>"
2994,SDMA_Bridge
2995,"<0x4000F000, 0x4000FFFF>"
2996,SDMA_SRAM
2997,"<0x40012000, 0x40012FFF>"
2998,"<0x40013000, 0x40013FFF>"
2999,Timer
3000,"<0x40014000, 0x40014FFF>"
3001,CFG_CTL_TOP (PIF Controller)
3002,"<0x40018000, 0x40018FFF>"
3003,RAMFIFO0
3004,"<0x40019000, 0x40019FFF>"
3005,RAMFIFO1
3006,"<0x4001A000, 0x4001AFFF>"
3007,RAMFIFO2
3008,"<0x4001B000, 0x4001BFFF>"
3009,RAMFIFO3
3010,"<0x40020000, 0x4003FFFF>"
3011,Fabric
3012,FFE_DM0
3013,FFE_SM0
3014,FFE_SM1
3015,FFE_ExtRegs
3016,FFE_CM
3017,M4_ITM
3018,M4_FBP
3019,M4_TPIU
3020,M4_DAP
3021,Endianess.BigEndian
3022,e200z6
3023,externalMemory
3024,internalSram
3025,0x14000
3026,0xFFFB0000
3027,UART.MPC5567_UART
3028,0xFFFB4000
3029,intc
3030,0xFFF48000
3031,fec
3032,0xFFF4C000
3033,Network.FastEthernetController
3034,emios
3035,intc@46
3036,0xC3FA0000
3037,fmpllSynsr
3038,0xC3F80004
3039,request.Value = 0x8
3040,"Tag <0xFFF48000, 0xFFF4BFFF> ""Interrupt controller"""
3041,"Tag <0xC3F90040, 0xC3F90293> ""SIU - Pad configuration"""
3042,priorityMask: 0xF0
3043,systickFrequency: 72000000
3044,IRQControllers.STM32F4_EXTI @ sysbus 0x40010400
3045,numberOfOutputLines: 32
3046,"nvicInput12@[0, 1]"
3047,nvicInput27@[0]
3048,nvicInput28@[0]
3049,nvicInput29@[0]
3050,"nvic@[31, 23, 30]"
3051,numberOfInputs: 2
3052,numberOfInputs: 12
3053,numberOfInputs: 3
3054,nvicInput27
3055,nvicInput28
3056,nvicInput27@1
3057,nvicInput28@1
3058,nvicInput29@2
3059,nvicInput29@4
3060,usart7
3061,sysbus 0x40011800
3062,nvicInput29@5
3063,"sysbus <0x48000000, +0x400>"
3064,0x28000000
3065,"sysbus <0x48000400, +0x400>"
3066,"sysbus <0x48000800, +0x400>"
3067,"<0x48000800, +0x400>"
3068,"<0x48000C00, +0x400>"
3069,"<0x48001000, +0x400>"
3070,"<0x48001400, +0x400>"
3071,sysbus 0x40005800
3072,sysbus 0x40012C00
3073,sysbus 0x40002000
3074,sysbus 0x40014000
3075,Timers.STM32_Timer
3076,frequency 10000000
3077,initialLimit 0xFFFF
3078,sysbus 0x40014400
3079,sysbus 0x40014800
3080,can
3081,CAN.STMCAN
3082,"sysbus <0x40006400, +0x400>"
3083,size 0x400
3084,initable true
3085,"if request.IsWrite and request.Offset in (0x10, 0x24, 0x38):"
3086,"request.Value, 0x40E33333"
3087,self
3088,0x%x written with value 0x40E33333
3089,nvicInput12@2
3090,{}
3091,"<0x40002C00, 0x40002FFF> WWDG"
3092,"<0x40003000, 0x400033FF> IWDG"
3093,"<0x40005C00, 0x40005FFF> USB"
3094,"<0x40006000, 0x400063FF> USB/CAN SRAM"
3095,"<0x40006C00, 0x40006FFF> CRS"
3096,"<0x40007000, 0x400073FF> PWR"
3097,"<0x40007400, 0x400077FF> DAC"
3098,"<0x40007800, 0x40007BFF> CEC"
3099,"<0x40010000, 0x400103FF> SYSCFGCOMP"
3100,"<0x40015800, 0x40015BFF> DBGMCU"
3101,"<0x40020000, 0x400203FF> DMA"
3102,"<0x40020400, 0x400207FF> DMA2"
3103,"<0x40022000, 0x400223FF> FLASH_INTERFACE"
3104,"<0x40023000, 0x400233FF> CRC"
3105,"<0x40024000, 0x400243FF> TSC"
3106,boot_flash
3107,0x00100000
3108,cpu@2
3109,PL011
3110,0x4000D000
3111,watchdog
3112,@ sysbus 0x400D5000
3113,500
3114,sleepTimer
3115,@ sysbus 0x400D5040
3116,nvic@145
3117,@ sysbus 0x20000000
3118,@ sysbus 0x400D9000
3119,nvic@0
3120,gpioB
3121,@ sysbus 0x400DA000
3122,nvic@1
3123,gpioC
3124,@ sysbus 0x400DB000
3125,gpioD
3126,@ sysbus 0x400DC000
3127,nvic@3
3128,@ sysbus 0x200000
3129,-> cpu@0
3130,uDma
3131,@ sysbus 0x400FF000
3132,nvic@46
3133,cortex-m3
3134,CPU.CortexM
3135,radio
3136,sysbus 0x40088000
3137,nvic@141 | nvic@26
3138,bitband
3139,"sysbus <0x22000000, +0x200000>"
3140,crypto
3141,sysbus 0x4008B000
3142,flashCtrl
3143,sysbus 0x400D3000
3144,ssi0
3145,sysbus 0x40008000
3146,ssi1
3147,sysbus 0x40009000
3148,MTD.CC2538FlashController @ sysbus 0x400D3000
3149,SPI.CC2538_SSI @ sysbus 0x40008000
3150,SPI.CC2538_SSI @ sysbus 0x40009000
3151,init
3152,sysbus.init
3153,"<0x400D2000, 0x400D2FFF>"
3154,SYS_CTRL_CLOCK_CTRL
3155,"<0x40088664, 0x40088667>"
3156,RFCORE_XREG_RSSISTAT
3157,"<0x400D2004, 0x400D2007>"
3158,CLOCK_STATUS
3159,0x10004B0
3160,"<0x400D7000, 0x400D70FF>"
3161,ADC
3162,"<0x40030000, 0x40030FFF>"
3163,GPTIMER0
3164,"<0x40031000, 0x40031FFF>"
3165,GPTIMER1
3166,"<0x40032000, 0x40032FFF>"
3167,GPTIMER2
3168,"<0x40033000, 0x40033FFF>"
3169,GPTIMER3
3170,"<0x400D5000, 0x400D50FF>"
3171,STIMER_WTDG
3172,bootRom
3173,CPU.CV32E40P
3174,itc_ev
3175,IRQControllers.PULP_EventController
3176,itc
3177,IRQControllers.PULP_InterruptController
3178,UART.PULP_uDMA_UART
3179,Timers.PULP_Timer
3180,GPIOPort.PULP_APB_GPIO
3181,i2s
3182,Sound.PULP_I2S
3183,stdout
3184,UART.PULP_STDOUT
3185,i2c0
3186,I2C.PULP_uDMA_I2C
3187,sysbus 0x1A000000
3188,itc_ev@4
3189,itc_ev@5
3190,100000
3191,"itc@[10, 11]"
3192,"itc_ev@[12, 13, 28]"
3193,sysbus 0x1A10FF80
3194,itc_ev@8
3195,itc_ev@9
3196,SPI.PULP_uDMA_SPI
3197,itc_ev@0
3198,itc_ev@1
3199,itc_ev@2
3200,camera_controller
3201,Sensors.PULP_uDMA_Camera
3202,itc_ev@16
3203,"Tag <0x1A100000, 0x1A100FFF>"
3204,"Tag <0x1A102000, 0x1A10207F>"
3205,"Tag <0x1A102300, 0x1A10237F>"
3206,"Tag <0x1A102380, 0x1A1023FF>"
3207,"Tag <0x1A104000, 0x1A104FFF>"
3208,"Tag <0x1A105000, 0x1A105FFF>"
3209,"Tag <0x1A106000, 0x1A106FFF>"
3210,"Tag <0x1A109000, 0x1A1097FF>"
3211,"Tag <0x1A10B000, 0x1A10BFFF>"
3212,"Tag <0x1A10C000, 0x1A10CFFF>"
3213,"Tag <0x1A110000, 0x1A110FFF>"
3214,sysbus 0x40027000
3215,ocRam
3216,{ sysbus 0x3F000000; sysbus 0x1F000000 }
3217,tcml
3218,sysbus 0x1F800000
3219,tcmu
3220,sysbus 0x3F800000
3221,"{ sysbus new Bus.BusMultiRegistration { address: 0x40003000; size: 0x1000; region: ""distributor"" }; sysbus new Bus.BusMultiRegistration { address: 0x40002100; size: 0x100; region: ""cpuInterface"" } }"
3222,.GICv1
3223,cpuA5
3224,cpuM4@0
3225,cpuM4
3226,"{ address: 0x400FF000; size: 0x40; region: ""gpio"" }"
3227,"{ address: 0x40049000; size: 0xD0; region: ""port"" }"
3228,gic@0x6B
3229,"{ address: 0x400FF040; size: 0x40; region: ""gpio"" }"
3230,"{ address: 0x4004A000; size: 0xD0; region: ""port"" }"
3231,"{ address: 0x400FF080; size: 0x40; region: ""gpio"" }"
3232,"{ address: 0x4004B000; size: 0xD0; region: ""port"" }"
3233,0x400FF0C0
3234,sysbus 0x40070000
3235,Python.PythonPeripheral sysbus 0x400E0668
3236,Tag <0x400E0940 0x4>
3237,0xa1020e00
3238,https://dl.antmicro.com/projects/renode/svd/ATSAME70Q21.svd
3239,"<0xFFF00000, +0x100000>"
3240,UART.NS16550
3241,CPU.X86_64KVM
3242,x86_64
3243,<0xE0000020 1>
3244,<0xE0000021 1>
3245,<0xE00000A0 1>
3246,<0xE00000A1 1>
3247,<0xE0000040 1>
3248,<0xE0000041 1>
3249,<0xE0000042 1>
3250,<0xE0000043 1>
3251,<0xE0000CF8 4>
3252,<0xE0000CFC 4>
3253,<0xE0000070 1>
3254,<0xE0000071 1>
3255,@ sysbus 0x00000000
3256,edacsram
3257,systemrom
3258,@ sysbus 0xF0000000
3259,mtbsfr
3260,@ sysbus 0xF0200000
3261,mtbsram
3262,@ sysbus 0xF0210000
3263,"@ sysbus <0x40004000, +0x1000>"
3264,"@ sysbus <0x40005000, +0x1000>"
3265,@ sysbus 0x40001000
3266,@ sysbus 0x40020000
3267,0x18000
3268,40000000
3269,-> nvic@21
3270,-> nvic@22
3271,-> nvic@23
3272,-> nvic@5
3273,-> nvic@6
3274,-> nvic@7
3275,-> nvic@8
3276,-> nvic@9
3277,-> nvic@10
3278,-> nvic@11
3279,-> nvic@12
3280,null
3281,DACs
3282,Watchdog
3283,Trim Control
3284,NFC
3285,Comparators
3286,Private peripheral bus addresses in the Cortex-M0+
3287,rv32im_zicsr_zifencei
3288,clock0
3289,0xe0004800
3290,cortex-m85
3291,0x12000000
3292,0x2400
3293,0x03008000
3294,0x13008000
3295,0xE0000
3296,0x22000000
3297,0x32000000
3298,standby_sram
3299,0x26000000
3300,0x36000000
3301,0x27000000
3302,0x37000000
3303,option_setting
3304,0x27030050
3305,0x37030050
3306,0x3B0
3307,sysbus 0x4000c000
3308,sysbus 0x40322000
3309,0x1f00
3310,gpt_ns
3311,sysbus 0x50322000
3312,60000000
3313,icu@0x124
3314,icu@0x125
3315,icu@0x126
3316,8_000_000
3317,icu@0x12B
3318,icu@0x12C
3319,icu@0x12D
3320,icu@0x132
3321,icu@0x133
3322,icu@0x134
3323,icu@0x139
3324,icu@0x13A
3325,icu@0x13B
3326,icu@0x140
3327,icu@0x141
3328,icu@0x142
3329,icu@0x163
3330,icu@0x164
3331,icu@0x165
3332,Version.RA8
3333,0x404000A0
3334,0x40400940
3335,0x404000C0
3336,0x40400980
3337,GPIOPort.RenesasRA8_GPIO
3338,0x404000E0
3339,0x404009C0
3340,0x40400100
3341,"Bus.BusMultiRegistration { address: 0x40400A00; size: 0x40; region: ""pinConfiguration"" }"
3342,0x40400120
3343,"Bus.BusMultiRegistration { address: 0x40400A40; size: 0x40; region: ""pinConfiguration"" }"
3344,0x40400140
3345,0x40400A80
3346,sysbus 0x40400160
3347,sysbus new Bus.BusMultiRegistration
3348,portNumber: 0xB
3349,numberOfConnections: 8
3350,SYSC_SCICKCR
3351,sysbus 0x4001e055
3352,size: 0x1
3353,initable: true
3354,filename: scripts/pydev/flipflop.py
3355,I2C.RenesasRA_IIC
3356,sysbus 0x4025e000
3357,ReceiveIRQ -> icu@0x05C
3358,TransmitIRQ -> icu@0x05D
3359,TransmitEndIRQ -> icu@0x05E
3360,ErrorOrEventIRQ -> icu@0x05F
3361,icu@0x05C
3362,icu@0x05D
3363,icu@0x05E
3364,icu@0x05F
3365,icu@0x061
3366,icu@0x062
3367,icu@0x063
3368,icu@0x064
3369,"<0x40000000,0x40000e43>"
3370,"<0x40002000,0x40002157>"
3371,"<0x40003000,0x40004c03>"
3372,TZF
3373,"<0x40004000,0x40004017>"
3374,ICU_COMMON
3375,"<0x40006000,0x40006097>"
3376,CPSCU
3377,"<0x40008000,0x40008d03>"
3378,"<0x4000a000,0x4000a037>"
3379,"<0x4000a800,0x4000a8b3>"
3380,"<0x4000ac00,0x4000ac27>"
3381,CPU_OCD
3382,"<0x40011000,0x40011307>"
3383,CPU_DBG
3384,"<0x4001b000,0x4001b317>"
3385,"<0x4001e000,0x4001ee2b>"
3386,OSCSF
3387,0x69
3388,...
3389,"<0x4001e03c,0x4001e03d>"
3390,OSCSF 0x69
3391,"<0x4011b17c,0x4011b183>"
3392,"<0x4011c000,0x4011c043>"
3393,"<0x4011e000,0x4011e817>"
3394,"<0x40201000,0x402010fb>"
3395,"<0x40202000,0x402020ab>"
3396,"<0x40202200,0x4020220f>"
3397,"<0x40202400,0x4020240f>"
3398,"<0x40202600,0x4020260f>"
3399,"<0x40203000,0x40203023>"
3400,"<0x40204000,0x40204063>"
3401,"<0x40212000,0x40213027>"
3402,Peripheral Security Control Unit
3403,ULPT0
3404,Ultra-Low Power Timer 0
3405,ACMPHS0
3406,High-Speed Analog Comparator 0
3407,SD Host Interface 0
3408,Serial Sound Interface Enhanced (SSIE)
3409,xSPI
3410,eXpanded SPI
3411,CRC Calculator
3412,Data Operation Circuit-4
3413,12bit A/D Converter 0
3414,12bit A/D Converter 1
3415,"Tag <0x40332200,0x403323e3>"
3416,"Tag <0x40333000,0x403340c7>"
3417,"Tag <0x40342000,0x40343FFF>"
3418,GLCDC
3419,"Tag <0x40344000,0x403440fb>"
3420,DRW
3421,"Tag <0x40346000,0x403469f3>"
3422,DSILINK
3423,"Tag <0x40346c00,0x40346d47>"
3424,DPHYCNT
3425,"Tag <0x40348000,0x4034a0a7>"
3426,CEU
3427,"Tag <0x40351000,0x40351173>"
3428,"Tag <0x40354000,0x403540df>"
3429,"Tag <0x40354100,0x40355983>"
3430,"Tag <0x4035c000,0x4035c073>"
3431,"Tag <0x4035f000,0x4035f403>"
3432,I3C
3433,"Tag <0x4036f200,0x4036f217>"
3434,ECCMB0
3435,"Tag <0x40380000,0x40381b4b>"
3436,CANFD0
3437,"Tag <0x40400800,0x40400e37>"
3438,e51
3439,RegisterCustomCSR
3440,BPM
3441,0x7C0
3442,Machine
3443,u54_1
3444,u54_2
3445,u54_3
3446,RegisterCustomCSR BPM 0x7C0 Machine
3447,u54_4
3448,"e51@[3, 7]"
3449,"u54_1@[3, 7]"
3450,"u54_2@[3, 7]"
3451,"u54_3@[3, 7]"
3452,"u54_4@[3, 7]"
3453,pdma
3454,plic@[5-12]
3455,sysbus 0x3000000
3456,sysbus 0xc000000
3457,186
3458,mmuart0
3459,plic@90 | e51@27
3460,mmuart1
3461,sysbus 0x20100000
3462,plic@91 | u54_1@27
3463,mmuart2
3464,sysbus 0x20102000
3465,plic@92 | u54_2@27
3466,mmuart3
3467,sysbus 0x20104000
3468,plic@93 | u54_3@27
3469,mmuart4
3470,sysbus 0x20106000
3471,plic@94 | u54_4@27
3472,mmc
3473,sysbus 0x20008000
3474,plic@88
3475,plic@89
3476,sysbus 0x20108000
3477,plic@54
3478,sysbus 0x20109000
3479,sysbus 0x2010A000
3480,plic@58
3481,sysbus 0x2010B000
3482,plic@61
3483,sysbus 0x2010C000
3484,plic@56
